,id,is_double_
339,492435567624065032,0
340,592482071079817480,0
341,580901828330262792,0
342,611479246472220680,0
343,576143484134625288,0
344,592770172016660744,0
345,581659219606900744,0
346,577496418260881416,0
347,594359136003559432,0
348,580147760854994952,0
349,20160501160002618898,0
350,583995123948326920,0
351,606354826787295496,0
352,576874737850912776,0
353,579549780057788680,0
354,510632485919396104,0
355,20160826230006524535,0
356,604455889608380680,0
357,614258028731961352,0
358,596895709152678152,0
359,20160426150002466990,0
360,614320496497922312,0
361,453814761449066760,0
362,576514974671704328,0
363,604202790851448840,0
364,20160625130004313661,0
365,471410770333143048,0
366,576568793053008136,0
367,465676112014348296,0
368,576067149085282312,0
369,611314536288358664,0
370,563480031842537480,0
371,584524653385486600,0
372,602002837869695240,0
373,562935265530745096,0
374,602212476951466248,0
375,20160815060006055175,0
376,583209225438630152,0
377,20160504110002730465,0
378,587565096931168520,0
379,592468318141550856,0
380,20160703140004581070,0
381,575191317760446728,0
382,604176740767502344,0
383,574427937135137032,0
384,577279330338476296,0
385,595676575983210504,0
386,616063821030625288,0
387,614840109098864904,0
388,556815424428183816,0
389,468609864394871048,0
390,20160429100002533832,0
391,583258340109324296,0
392,576742616016621576,0
393,572169766056235272,0
394,574508314478514440,0
395,20160629140004451812,0
396,596684998526898184,0
397,600585576499908616,0
398,586823294917808136,0
399,493320723926880520,0
400,601935358371827720,0
401,468032167025316104,0
402,612002545035907080,0
403,570795499582394632,0
404,484796623700889864,0
405,501102553652531208,0
406,580976383182770440,0
407,607093872010465544,0
408,575111446543732744,0
409,594081413125378056,0
410,577851123763777800,0
411,589207565187944712,0
412,604940487614271752,0
413,20160507150002826609,0
414,605845849993384200,0
415,461561023728455944,0
416,459917516701962504,0
417,595640697982291976,0
418,554233968325562632,0
419,555142351031374088,0
420,579537155957723400,0
421,604076203334177032,0
422,595480822547484936,0
423,528758354240082184,0
424,612686563599454472,0
425,575264716612440328,0
426,575095897805820168,0
427,20160805120005721331,0
428,616312918715142408,0
429,20160527120003410432,0
430,557339696154284040,0
431,20160502170002661275,0
432,518152688618180616,0
433,542695643836059656,0
434,581232761835098376,0
435,587384719428030472,0
436,20160428140002516350,0
437,592356841879507208,0
438,575926177403768840,0
439,608752580394225928,0
440,589116517090595080,0
441,522974468876800008,0
442,612636106751480072,0
443,565913326823936264,0
444,587046836498338056,0
445,574921274510282760,0
446,575773744224538888,0
447,509187535482654728,0
448,576519424484315144,0
449,576921095295209480,0
450,20160422010002358768,0
451,579160555005153288,0
452,580964613026222344,0
453,612670476195467528,0
454,607720609056559112,0
455,586678671457128456,0
456,607154388854640904,0
457,458527183258783752,0
458,514747622574002440,0
459,20160816090006095035,0
460,547039110557077768,0
461,570636576195875080,0
462,575035845598253320,0
463,593374326552531208,0
464,554738064140800008,0
465,605536519637176584,0
466,607172125341520136,0
467,581880688093958408,0
468,605135326448455688,0
469,575291338338078728,0
470,589095450888376584,0
471,614880789225541640,0
472,575188495086129416,0
473,576116755848499208,0
474,614463776875352328,0
475,504683625543897096,0
476,20160418230002268314,0
477,20160618150004099697,0
478,575803972648964104,0
479,578853501677867272,0
480,576063892812206088,0
481,584792921555865608,0
482,578333548457496840,0
483,20160625090004306268,0
484,578829876069404936,0
485,565847755994435848,0
486,554457709588517128,0
487,20160517130003100523,0
488,497164582427561992,0
489,616442689834979592,0
490,20160708170004753951,0
491,601045480717160712,0
492,577261418789736712,0
493,580999229078507784,0
494,20160423080002386458,0
495,598467788985602056,0
496,606548727087239176,0
497,20160708170004756661,0
498,598723517260763144,0
499,603013078551892232,0
500,603389677256314888,0
501,559985597393932296,0
502,496888476831059976,0
503,604894419962826760,0
504,576893663641079816,0
505,614283422357000200,0
506,604915549524201736,0
507,20160409130002055615,0
508,579808818116956168,0
509,605733989885415432,0
510,567463801134256136,0
511,575189690605375496,0
512,599660809215283208,0
513,606503540440961032,0
514,600339017812152328,0
515,20160827200006587154,0
516,20160617230004080875,0
517,20160425100002433603,0
518,579350058407825416,0
519,585382761485832456,0
520,614186945924305160,0
521,579019563727851528,0
522,575301221259153416,0
523,459989631903993864,0
524,591152706299629576,0
525,472080453621256200,0
526,600444521897005064,0
527,575862268584005896,0
528,580863546103959816,0
529,616484398270779400,0
530,575788129496076552,0
531,600868865437601800,0
532,20160503130002686743,0
533,612340134951522568,0
534,585376343059861512,0
535,614215372299571208,0
536,610268642185056264,0
537,483202988156915720,0
538,576713609082573064,0
539,611400798064087048,0
540,478346756656992520,0
541,589167609535009032,0
542,574295087396163592,0
543,20160813120005998937,0
544,576429057760039176,0
545,534421451248242696,0
546,598355159298347272,0
547,606207863181807624,0
548,576571298445005064,0
549,444686478761529608,0
550,527123458849509384,0
551,613813312534089736,0
552,607245816972709896,0
553,20160513190003001186,0
554,589133193853014280,0
555,575069186305298440,0
556,593942182298128648,0
557,607015850163048456,0
558,20160514140003018833,0
559,611877634317488392,0
560,20160506090002788951,0
561,576772248447226120,0
562,612168902415225096,0
563,608627528763969544,0
564,574958296943825160,0
565,529439002294489096,0
566,472263389297512712,0
567,462164641787678728,0
568,568031106645889032,0
569,593319807504355336,0
570,615729679445266440,0
571,573191336602112008,0
572,486862452764446984,0
573,571282189958779144,0
574,608354930461249800,0
575,543361771730112776,0
576,612783470611009800,0
577,589916414618374152,0
578,612334242524827656,0
579,588011930589859848,0
580,575242401363267592,0
581,569462962423599368,0
582,20160525220003368334,0
583,600391088896741384,0
584,20160525220003368225,0
585,572518036305613064,0
586,526538549516833032,0
587,20160516150003073538,0
588,532319783878660360,0
589,575132129940214024,0
590,616226082579812360,0
591,530500637889138952,0
592,565088027517390856,0
593,570342985779122184,0
594,561629388039262472,0
595,586186540003102728,0
596,586739257717035272,0
597,595379072498929928,0
598,20160817160006142183,0
599,584056866426851592,0
600,607201133106041096,0
601,578049480914374664,0
602,587453304326328328,0
603,577963447208120328,0
604,575131604687523848,0
605,561541948586856456,0
606,575856264957923592,0
607,577211203508506888,0
608,598335868888944904,0
609,20160427230002501683,0
610,20160802080005572480,0
611,604326309664919560,0
612,589679397301129224,0
613,583318426315919368,0
614,579020542711959560,0
615,583477669350346760,0
616,576820687658815752,0
617,518340049352265736,0
618,565605556270665736,0
619,585399267649130504,0
620,20160715160004984009,0
621,615849325842403336,0
622,575962137327833096,0
623,600841525219299336,0
624,575344685749375240,0
625,613890977781780744,0
626,589579328077959432,0
627,536651216084537352,0
628,20160422200002380799,0
629,568084493148098824,0
630,578818865165766664,0
631,575420067416641544,0
632,595449043816026376,0
633,576694623506796808,0
634,576093328504787208,0
635,20160809060005853567,0
636,576224882371596296,0
637,614420602219925512,0
638,566942817851543816,0
639,596910033254486280,0
640,576516218165399816,0
641,612742253395317000,0
642,575991098342641672,0
643,20160428180002522629,0
644,450045212987756552,0
645,20160517120003098372,0
646,579807712641028360,0
647,478898549417840904,0
648,611744258470187016,0
649,479558958294503688,0
650,20160622110004206400,0
651,539029449383874568,0
652,595564680701808904,0
653,596390568150437896,0
654,575820978613915912,0
655,451133497923342600,0
656,567794860879253512,0
657,20160519150003170114,0
658,575084558161022984,0
659,556163087145635848,0
660,609413300580519944,0
661,611391648164745480,0
662,607972802330365960,0
663,20160428160002517987,0
664,612936809558577160,0
665,20160510130002906304,0
666,576622666589409544,0
667,602685165566693640,0
668,612948744668713224,0
669,585954421205110792,0
670,20160523100003284513,0
671,581555599553073416,0
672,601239644671054088,0
673,591921377963938056,0
674,502392024310222856,0
675,20160624160004289479,0
676,575142488646357000,0
677,532945892467019784,0
678,575241727506387208,0
679,610523111741198344,0
680,580671872148967688,0
681,20160507220002836904,0
682,576551159108472840,0
683,20160424170002419789,0
684,575861853884780808,0
685,554989377491570952,0
686,20160428020002503521,0
687,581019428611690504,0
688,606639388394262792,0
689,576001212973846792,0
690,600426823536349192,0
691,596290979082801160,0
692,578245091081064712,0
693,519447352839246088,0
694,604379659198533896,0
695,586094500582002696,0
696,530201921093374216,0
697,559632618635661576,0
698,602588066112081928,0
699,502579779409547272,0
700,20160617180004075089,0
701,588921316027928840,0
702,574876083543871752,0
703,587456490856517640,0
704,581724680344309768,0
705,601816609799016456,0
706,610093769294876680,0
707,446845695899471880,0
708,573818638805504264,0
709,580461279399907592,0
710,610046581151895560,0
711,599088428067328264,0
712,467401131505488136,0
713,575246892380721160,0
714,586276324188885256,0
715,581110604543037704,0
716,604250655393058824,0
717,576487949856674056,0
718,558090919396512008,0
719,570058069594083336,0
720,587009896692584456,0
721,578121929748123656,0
722,20160619050004113565,0
723,454178573289263112,0
724,594069992983499016,0
725,583024556818567176,0
726,600913317812244488,0
727,606925024682577928,0
728,572474623002677256,0
729,582437911002091528,0
730,547494278616584456,0
731,577956661176569864,0
732,578198349807620104,0
733,593193981387477000,0
734,575166111620796424,0
735,578280160067850248,0
736,536413090716061960,0
737,575101088433180680,0
738,606250568217792776,0
739,20160720010005120084,0
740,20160827210006587491,0
741,602880964594503944,0
742,465177900983783432,0
743,599473391539327240,0
744,601718765461180680,0
745,611457859036647688,0
746,571659571974639624,0
747,610865732565078280,0
748,581676988339589384,0
749,596824715725639688,0
750,592593983700471816,0
751,598261097182531592,0
752,467519275788144648,0
753,578057570669826056,0
754,566420088639459592,0
755,613481192947191816,0
756,20160520170003207636,0
757,590014572136501256,0
758,564258463056662792,0
759,559462286457049096,0
760,575810525359771656,0
761,594711251599233288,0
762,465765323937681672,0
763,578876954984321032,0
764,584482160807776520,0
765,20160812170005978680,0
766,607939077651566856,0
767,594618920397180936,0
768,566494126971818248,0
769,575169116998995976,0
770,605815710697918728,0
771,588955987939954696,0
772,582372134433591304,0
773,542776138619949320,0
774,575766660875555080,0
775,510453933567643912,0
776,607634273318473736,0
777,576720812556423176,0
778,20160411190002108642,0
779,509987605522157832,0
780,574821205001900040,0
781,581634633368604936,0
782,591548168416530440,0
783,593415549304705032,0
784,20160702120004546553,0
785,20160826040006481444,0
786,20160814130006034182,0
787,530129350062772488,0
788,601364558174490632,0
789,604132602470732040,0
790,519602522986385416,0
791,576469883068354824,0
792,20160418170002260159,0
793,609132376760520968,0
794,599298815152885768,0
795,454750776464511240,0
796,596997544362381320,0
797,20160716130005009370,0
798,20160723100005221824,0
799,576126725918822664,0
800,528794171004162312,0
801,539804980043845896,0
802,512132647481250056,0
803,601534992903835912,0
804,520817923502117128,0
805,615783387684147208,0
806,605451671543222280,0
807,464341117421228296,0
808,616512075618849032,0
809,544641751743205384,0
810,586189414468685832,0
811,20160430100002579041,0
812,595752763552436488,0
813,471564208836710664,0
814,583921294995623944,0
815,576531445133086984,0
816,531127602878877704,0
817,575129570013876232,0
818,588489659013664776,0
819,575381331693801736,0
820,20160729160005437450,0
821,555298996290064648,0
822,555453131937288200,0
823,498452639948738568,0
824,610225919600103688,0
825,598215205977067528,0
826,595388050658299912,0
827,561927362485162248,0
828,591375899316719624,0
829,575233158769807624,0
830,570490080532107528,0
831,20160814120006030353,0
832,601942582800421128,0
833,608498014645915912,0
834,594029512421806344,0
835,470036273902391304,0
836,20160811090005920104,0
837,604862837407355144,0
838,527190825772257544,0
839,20160508100002845259,0
840,487102672231469320,0
841,610789161250590984,0
842,513423328011096072,0
843,476874664593854728,0
844,535850822051827720,0
845,20160711100004835449,0
846,579986868670566408,0
847,614876153051615496,0
848,581953554990764296,0
849,20160405050001942472,0
850,597636928426217480,0
851,611683374397919496,0
852,20160601170003571841,0
853,613502971132514568,0
854,563673776542191624,0
855,606249336115826952,0
856,581625402905071880,0
857,536653904029421832,0
858,20160802000005569011,0
859,556960896748883976,0
860,590280992321703944,0
861,467903136099471624,0
862,614961453358649352,0
863,601530144305188872,0
864,534085699838677256,0
865,616577316146909192,0
866,536753909675331592,0
867,528064856230727944,0
868,561384762858541064,0
869,20160818220006196019,0
870,588231727202177288,0
871,609471526009311240,0
872,524435171944960264,0
873,20160528110003435496,0
874,601339174431232008,0
875,457784504820437000,0
876,600550675696324872,0
877,576576326962516232,0
878,516440208342781960,0
879,463471931031556360,0
880,606409733892476936,0
881,614422530299531272,0
882,579557491956781320,0
883,594092275441602568,0
884,595092520459833608,0
885,601412399437713416,0
886,575513497090134024,0
887,449691862832254984,0
888,563857956886548744,0
889,586252917908967688,0
890,571059537981739016,0
891,577084639143792648,0
892,464331282533322760,0
893,572128173668438024,0
894,578222602355478792,0
895,611631226607898888,0
896,608657855016341512,0
897,20160819190006230593,0
898,513485135719436552,0
899,584045524617793800,0
900,575382656808653064,0
901,592132988737687560,0
902,604161338821841160,0
903,20160509180002885380,0
904,616652630201995528,0
905,531818384128479240,0
906,20160702160004556028,0
907,600703094346486024,0
908,20160816220006121390,0
909,578777314846839048,0
910,575833394659725576,0
911,538500828726563080,0
912,588769186524696584,0
913,462124625485107208,0
914,600633340428554248,0
915,613622815827955976,0
916,576619381459521544,0
917,532521069853020424,0
918,523361822942695688,0
919,575496240515518472,0
920,577604957906145288,0
921,20160712150004882625,0
922,573781952016945416,0
923,20160419160002287015,0
924,565300604759445512,0
925,604856259186790664,0
926,567974014283157512,0
927,599676599108898824,0
928,593272809363345672,0
929,579669974759510280,0
930,20160615130004001857,0
931,546024396012130568,0
932,20160420100002308327,0
933,20160515160003048406,0
934,528911537193095176,0
935,594717281079005192,0
936,562009584231780616,0
937,597595601319759880,0
938,611772344880336904,0
939,600019708367868168,0
940,588143859259674632,0
941,543947026144956424,0
942,572425942023016456,0
943,609188527820771592,0
944,591143173753934088,0
945,493461733097083144,0
946,20160429140002540176,0
947,576806361996726280,0
948,20160502100002642493,0
949,613146699526836232,0
950,574460926183346440,0
951,564368598139670536,0
952,539081765382262792,0
953,605076845737545992,0
954,508460933408887048,0
955,540688835567161352,0
956,20160420130002315066,0
957,20160521130003230493,0
958,518822785464668424,0
959,475126496227234056,0
960,575812419390017544,0
961,616406632192020488,0
962,599938632354107656,0
963,571928579995078664,0
964,599751329509806344,0
965,600555850972533000,0
966,575974383957315592,0
967,576780784518566152,0
968,20160504120002731312,0
969,510245139420024840,0
970,578012595726848008,0
971,579718622067298312,0
972,604028617042694408,0
973,20160617110004059603,0
974,584665457512943624,0
975,564493127075762184,0
976,575257771314778376,0
977,563534558490791944,0
978,473034506492711176,0
979,598293821100396808,0
980,20160826140006500920,0
981,20160521150003235482,0
982,20160818060006160523,0
983,586407205599711496,0
984,586242612143329288,0
985,504821090015514888,0
986,581882314686992392,0
987,528075849744781576,0
988,505389474109198600,0
989,456905662480257288,0
990,576157618125410568,0
991,464373211967000584,0
992,577304833803948296,0
993,478163170570014728,0
994,20160804140005683029,0
995,575786651255574792,0
996,20160706100004663452,0
997,606378099931615496,0
998,578332040907198472,0
999,574044520295960840,0
1000,614371879716655368,0
1001,20160424040002406379,0
1002,575958979419574280,0
1003,577112758378565896,0
1004,473029241575837960,0
1005,602744868648783880,0
1006,595757040240955400,0
1007,581727126890221832,0
1008,472884030283452424,0
1009,546466111579754760,0
1010,517078612810141960,0
1011,20160424210002423203,0
1012,605818925371887624,0
1013,20160630130004483530,0
1014,611300343174664456,0
1015,566705027809284360,0
1016,598609178277187848,0
1017,499153016583098632,0
1018,20160526110003377948,0
1019,511453310121676808,0
1020,591784310952956168,0
1021,20160430200002593708,0
1022,592021402064785672,0
1023,20160721150005169737,0
1024,599371715058864136,0
1025,610184494187548936,0
1026,20160819150006218765,0
1027,597932813563465992,0
1028,459931143291015432,0
1029,598966331726893320,0
1030,538411335424151560,0
1031,595347442749149192,0
1032,601841797852827656,0
1033,593557462330642440,0
1034,600722614427586824,0
1035,20160402130001888574,0
1036,590540970861269000,0
1037,20160819100006206641,0
1038,607348288022122504,0
1039,602066609871261704,0
1040,596396113288761352,0
1041,20160809000005850419,0
1042,586232366775668744,0
1043,616675222417838344,0
1044,539711354185978120,0
1045,519913819313541384,0
1046,606510172969373704,0
1047,578071889151266824,0
1048,585022082614562824,0
1049,581790040376479752,0
1050,581604067881521160,0
1051,576128083313037576,0
1052,608685088556716040,0
1053,583830963402838024,0
1054,577231193905303560,0
1055,577379762150838536,0
1056,536357779665850376,0
1057,580947027332960520,0
1058,574620046853148936,0
1059,575937369140629768,0
1060,575921627548619016,0
1061,580698186239185160,0
1062,582420126884696072,0
1063,614329592794058760,0
1064,20160722170005204291,0
1065,611431967715495944,0
1066,608272006403592456,0
1067,596472785644032264,0
1068,609911184992243976,0
1069,610614756436349192,0
1070,20160426140002464794,0
1071,605853118244065288,0
1072,612311950344327176,0
1073,592115812282667272,0
1074,585960935244435464,0
1075,576891673108287496,0
1076,575832973694210056,0
1077,591857487532003592,0
1078,578252143576748040,0
1079,518641007307264264,0
1080,583867682135216136,0
1081,566488992657182984,0
1082,586505570509393928,0
1083,593960998465966344,0
1084,598661451695001608,0
1085,575968262370627592,0
1086,20160520140003199980,0
1087,583847923381440776,0
1088,595841019501613320,0
1089,537499422204891400,0
1090,614934382171394056,0
1091,20160504160002739148,0
1092,20160521140003229510,0
1093,602849675933913096,0
1094,20160827090006539422,0
1095,579534318402015240,0
1096,587391202270121992,0
1097,568076258177454344,0
1098,607981124366372872,0
1099,459912715448619272,0
1100,20160617160004068909,0
1101,20160515000003030558,0
1102,575356181481000968,0
1103,601939903009263624,0
1104,610969888164417544,0
1105,20160701160004524361,0
1106,598280202858008840,0
1107,452006009028743432,0
1108,598750972436549640,0
1109,588972461958107144,0
1110,569638259257249800,0
1111,575842052466544904,0
1112,20160827190006578188,0
1113,604350014864494856,0
1114,20160708210004763634,0
1115,20160425130002439638,0
1116,20160430170002589376,0
1117,20160527160003418130,0
1118,588159238858084360,0
1119,465669136333148168,0
1120,580950988081336584,0
1121,544189457931177992,0
1122,20160710230004828909,0
1123,20160820030006238569,0
1124,536052683568582920,0
1125,20160827220006598567,0
1126,575075870297821192,0
1127,584587834426396936,0
1128,578065398641987592,0
1129,575161375588880392,0
1130,579352031693639944,0
1131,20160518210003147072,0
1132,575492641148375048,0
1133,515646354094034952,0
1134,581544946381623304,0
1135,585193152537694216,0
1136,578690355466080264,0
1137,612794619247202568,0
1138,614811590868341000,0
1139,612886101480182024,0
1140,20160513150002991264,0
1141,586239743851761672,0
1142,20160713130004910584,0
1143,527326216991019272,0
1144,20160715130004975293,0
1145,20160521020003217766,0
1146,586175318587346952,0
1147,587661841329557768,0
1148,442383391896113416,0
1149,467376806480056584,0
1150,461374087994806280,0
1151,584485508961275912,0
1152,577230787745681672,0
1153,585413820181123080,0
1154,589583760333213704,0
1155,608364400151105544,0
1156,20160811230005951248,0
1157,20160722170005205340,0
1158,20160701220004534601,0
1159,581563437180522760,0
1160,575576485335666952,0
1161,567276280932732936,0
1162,586968296327221256,0
1163,589930025562673416,0
1164,20160714150004948967,0
1165,599767787983867912,0
1166,589988314040242440,0
1167,595687765891354632,0
1168,609449636255502344,0
1169,575995955489280008,0
1170,505132077549621512,0
1171,575835786738405640,0
1172,588810415845150728,0
1173,591113457957343240,0
1174,464500318151905544,0
1175,607594411735388168,0
1176,510865114484707592,0
1177,599275953880829960,0
1178,574765526069285128,0
1179,596044709659414792,0
1180,593021506095681544,0
1181,577656485819977992,0
1182,576557844845826056,0
1183,532523412204032008,0
1184,561390813158838536,0
1185,576021880272588808,0
1186,20160516210003084215,0
1187,541186979044265992,0
1188,615887291600080904,0
1189,595448306834870280,0
1190,580972198500503560,0
1191,590561205970538504,0
1192,546085602794147848,0
1193,475126154106245384,0
1194,602868331300524296,0
1195,542754423483404552,0
1196,586768557061181448,0
1197,607687137747275784,0
1198,528112756902072328,0
1199,614469517199806728,0
1200,20160402100001885060,0
1201,587458023706857736,0
1202,612374693676060936,0
1203,565836421231808776,0
1204,576497295655178248,0
1205,544335386072060168,0
1206,612718771517263880,0
1207,601269786374050056,0
1208,583042557211054344,0
1209,502060401345695752,0
1210,590625547516645640,0
1211,536832829389017096,0
1212,20160823110006363520,0
1213,570212293019701512,0
1214,575291236986916872,0
1215,577645671645974536,0
1216,525229850500272392,0
1217,591811403665379592,0
1218,603343229391212808,0
1219,603492657276129544,0
1220,598208393831780616,0
1221,451740287648141320,0
1222,474475159554625544,0
1223,594628306100293640,0
1224,20160505020002751487,0
1225,581197491286839560,0
1226,581718987096723720,0
1227,601487965738242312,0
1228,606023437923651848,0
1229,20160415190002194561,0
1230,509100432522481672,0
1231,594109999026802696,0
1232,575350555451330824,0
1233,603692143122321416,0
